SQ_CANDIDATO;NM_CANDIDATO;NM_UE_x;DS_CARGO;SG_PARTIDO;DS_TIPO_BEM_CANDIDATO;DS_BEM_CANDIDATO;VR_BEM_CANDIDATO
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;100000,00
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Terreno;1/4 DE LOTE DE TERRENO E BOITUVA/SP;23900,93
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Terreno;1/4 DE LOTE DE TERRENO E BOITUVA/SP;17054,23
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Terreno;LOTE DE TERRENO E BOITUVA/SP;26000,00
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Terreno;1/4 DE LOTE DE TERRENO E BOITUVA/SP;41601,33
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Terreno;1/4 DE LOTE DE TERRENO E BOITUVA/SP;35556,72
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;UM VEÍCULO ANO 2017;74495,16
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Aplicação de renda fixa (CDB, RDB e outros);AÇÕES;69,39
250001932170;EDSON JOSE MARCUSSO;BOITUVA;PREFEITO;PSD;Casa;IMÓVEL RESIDENCIAL EM BOITUVA/SP;40000,00
250002139317;ADALBERTO BARBOSA COPPI;BOITUVA;VEREADOR;MDB;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Parati ano 1994;11500,00
250002139317;ADALBERTO BARBOSA COPPI;BOITUVA;VEREADOR;MDB;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Moto XLX 1990;6000,00
250002139317;ADALBERTO BARBOSA COPPI;BOITUVA;VEREADOR;MDB;Terreno;1 Terreno;50000,00
250001931319;JAIR APARECIDO MIRANDA DE LIMA;BOITUVA;VEREADOR;PRD;OUTROS BENS E DIREITOS;CRÉDITOS TRABALHISTAS À RECEBER;15084,15
250001931319;JAIR APARECIDO MIRANDA DE LIMA;BOITUVA;VEREADOR;PRD;OUTROS BENS E DIREITOS;CRÉDITOS TRABALHISTAS À RECEBER;7875,40
250001931319;JAIR APARECIDO MIRANDA DE LIMA;BOITUVA;VEREADOR;PRD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEÍCULO VOLKSWAGEN 1981/1982 ;1000,00
250001931319;JAIR APARECIDO MIRANDA DE LIMA;BOITUVA;VEREADOR;PRD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEÍCULO ANO 2015/2016 ;28900,00
250001931319;JAIR APARECIDO MIRANDA DE LIMA;BOITUVA;VEREADOR;PRD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO ANO 2021;20490,00
250001931319;JAIR APARECIDO MIRANDA DE LIMA;BOITUVA;VEREADOR;PRD;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;1,00
250001931319;JAIR APARECIDO MIRANDA DE LIMA;BOITUVA;VEREADOR;PRD;Aplicação de renda fixa (CDB, RDB e outros);RENDA FIXA;106430,85
250001931319;JAIR APARECIDO MIRANDA DE LIMA;BOITUVA;VEREADOR;PRD;Casa;IMÓVEL RESIDENCIAL EM BOITUVA/SP;110000,00
250001931761;WILLIAM SANTOS DE ANDRADE;BOITUVA;VEREADOR;PSD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CARRO FORD;10000,00
250001931761;WILLIAM SANTOS DE ANDRADE;BOITUVA;VEREADOR;PSD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;CARRO VOLKSWAGEN;10000,00
250002138889;DIOGO DANIEL RUARO;BOITUVA;VEREADOR;AVANTE;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Carro Passat 2007;39000,00
250002138889;DIOGO DANIEL RUARO;BOITUVA;VEREADOR;AVANTE;Casa;Casa / Sobrado;550000,00
250002138891;FRANCIELE CRISTINA FONTES CARVALHO;BOITUVA;VEREADOR;AVANTE;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Carro Fox 1.0 / 2005;14500,00
250002138888;ANDREIA OLIMPIA VITAL CRISTANTE;BOITUVA;VEREADOR;AVANTE;Casa;Imovel Residencial;380000,00
250002139312;JANDILSON LUIS DA SILVA;BOITUVA;VEREADOR;MDB;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 Carro;80000,00
250002139312;JANDILSON LUIS DA SILVA;BOITUVA;VEREADOR;MDB;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 Moto;16000,00
250002139312;JANDILSON LUIS DA SILVA;BOITUVA;VEREADOR;MDB;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;1 Moto;19000,00
250002139312;JANDILSON LUIS DA SILVA;BOITUVA;VEREADOR;MDB;Casa;1 Casa;190000,00
250002130885;JOSÃµ RUFINO RODRIGUES FILHO;BOITUVA;VEREADOR;PSB;Depósito bancário em conta corrente no País;Saldo em conta - Caixa Economica Federal;6814,35
250002130885;JOSÃµ RUFINO RODRIGUES FILHO;BOITUVA;VEREADOR;PSB;Casa;Imóvel na Rua Ana Maria Vianna Teles - Boituva/SP;187975,42
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Crédito decorrente de empréstimo;Crédito referente N.P;19000,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terra nua;50% no bairro Água Branca - Boituva/SP;44790,97
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Hyundai New Hb20 - 2023;75190,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Prédio comercial;50% de um prédio na Rua Conselheiro Antonio Prado - Boituva/SP;61230,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;50% do lote 05 no Parque São Camilo - Boituva/SP;7500,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;50% do lote 07 no Parque São Camilo - Boituva/SP;13605,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;50% lote 06 no Parque São Camilo - Boituva/SP;7500,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;50% lote 04 no Parque São Camilo - Boituva/SP;10000,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;50% lote 10 no Jardim Maria Conceição - Boituva/SP;4000,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;50% lote 11 no Jardim Maria Conceição - Boituva/SP;4000,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;50% lote 12 no Jardim Maria Conceição - Boituva/SP;4000,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;4 lotes no Jardim Paraíso - Boituva/SP;41408,48
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;lote 10 no Jardim Paraíso - Boituva/SP;13004,80
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Terreno;lote 11 no Jardim Paraíso - Boituva/SP;13004,80
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Aplicação de renda fixa (CDB, RDB e outros);Saldo em conta - Bradesco;78650,54
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Prédio residencial;50% prédio residencial na Rua Cel. Eugenio Mota - Boituva/SP;183690,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Prédio residencial;50% de um prédio na Avenida Presidente J. F. Kennedy - Águas de São Pedro/SP;65564,31
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Prédio residencial;Na Rua Adelino Moschioni - Boituva/SP;402298,42
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Casa;50% do imóvel na Rua Cel. Eugenio Motta, 422 - Boituva/SP;24492,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Casa;50% do imóvel na Rua Cel. Eugenio Motta, 153 - Boituva/SP;51738,00
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Casa;50% do imóvel na Rua Cel. Eugenio Motta, 428 - Boituva/SP;34851,79
250002130050;FABRICIO AMARO ANDRADE;BOITUVA;PREFEITO;PL;Apartamento;25% do Apartamento no Edíficio Brasília - Guarujá/SP;60000,00
250002130881;SONIA APARECIDA DUARTE REZENDE;BOITUVA;VEREADOR;PSB;Depósito bancário em conta corrente no País;Saldo em conta - Mercantil;1200,00
250002130385;MARCIO LUIS GUERRA;BOITUVA;VEREADOR;PL;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Honda HR-V 2015;95000,00
250002130385;MARCIO LUIS GUERRA;BOITUVA;VEREADOR;PL;Terreno;Aquisição de um terreno mais construção residencial;464000,00
250002385310;NELSON DA SILVA RODRIGUES;BOITUVA;VEREADOR;SOLIDARIEDADE;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;4254,09
250002385310;NELSON DA SILVA RODRIGUES;BOITUVA;VEREADOR;SOLIDARIEDADE;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;3530,77
250001931707;ANTÃµNIO PAULO ELIAS DA SILVA;BOITUVA;VEREADOR;REPUBLICANOS;OUTROS BENS E DIREITOS;EQUIPAMENTO DE LOJA;35000,00
250001931707;ANTÃµNIO PAULO ELIAS DA SILVA;BOITUVA;VEREADOR;REPUBLICANOS;OUTROS BENS E DIREITOS;20.000 COTAS DE EMPRESA;20000,00
250001931707;ANTÃµNIO PAULO ELIAS DA SILVA;BOITUVA;VEREADOR;REPUBLICANOS;OUTROS BENS E DIREITOS;50.000 COTAS DE EMPRESA;50000,00
250001931707;ANTÃµNIO PAULO ELIAS DA SILVA;BOITUVA;VEREADOR;REPUBLICANOS;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER ;8000,00
250001932171;JOELMIR PEREIRA CAMARGO;BOITUVA;VICE-PREFEITO;CIDADANIA;Quotas ou quinhões de capital;PARTICIPAÇÃO EMPRESA ;35000,00
250001932171;JOELMIR PEREIRA CAMARGO;BOITUVA;VICE-PREFEITO;CIDADANIA;Caderneta de poupança;NUMERÁRIO EM MEU PODER;51,45
250001932171;JOELMIR PEREIRA CAMARGO;BOITUVA;VICE-PREFEITO;CIDADANIA;Caderneta de poupança;NUMERÁRIO EM MEU PODER;100,00
250001932171;JOELMIR PEREIRA CAMARGO;BOITUVA;VICE-PREFEITO;CIDADANIA;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;1191,98
250001932171;JOELMIR PEREIRA CAMARGO;BOITUVA;VICE-PREFEITO;CIDADANIA;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;224,94
250001932171;JOELMIR PEREIRA CAMARGO;BOITUVA;VICE-PREFEITO;CIDADANIA;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;6,66
250001932171;JOELMIR PEREIRA CAMARGO;BOITUVA;VICE-PREFEITO;CIDADANIA;Aplicação de renda fixa (CDB, RDB e outros);RENDA FIXA;11,87
250001931711;ADONIAS VIANA DE BRITO;BOITUVA;VEREADOR;REPUBLICANOS;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;PRISMA MAXX;25000,00
250001931711;ADONIAS VIANA DE BRITO;BOITUVA;VEREADOR;REPUBLICANOS;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO HONDA 1990;10000,00
250001931711;ADONIAS VIANA DE BRITO;BOITUVA;VEREADOR;REPUBLICANOS;Casa;IMOVE RESIDENCIAL ;115000,00
250001931697;LUCAS MATEOS PEREIRA;BOITUVA;VEREADOR;PODE;Outros fundos;Saldo Em conta Capital no Banco Sicredi;2203,00
250001931697;LUCAS MATEOS PEREIRA;BOITUVA;VEREADOR;PODE;Outros fundos;Saldo em conta Corrente no banco Sicredi;1489,16
250001931697;LUCAS MATEOS PEREIRA;BOITUVA;VEREADOR;PODE;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Veiculo Toyta Corolla;50586,00
250001931697;LUCAS MATEOS PEREIRA;BOITUVA;VEREADOR;PODE;Casa;Imovel Localizado na cidade de Boituva;40731,84
250001931658;MARCOS ADÃµO DE ALMEIDA;BOITUVA;VEREADOR;SOLIDARIEDADE;Caderneta de poupança;Pouoança no banco Sicredi;1369,34
250001931658;MARCOS ADÃµO DE ALMEIDA;BOITUVA;VEREADOR;SOLIDARIEDADE;Depósito bancário em conta corrente no País;Saldo em conta Capital Coop de Cred Invest Nossa Terra;1806,94
250001931658;MARCOS ADÃµO DE ALMEIDA;BOITUVA;VEREADOR;SOLIDARIEDADE;Depósito bancário em conta corrente no País;Saldo em Conta Corrente Banco Coop Credit Nossa Terra;2821,99
250001931658;MARCOS ADÃµO DE ALMEIDA;BOITUVA;VEREADOR;SOLIDARIEDADE;Aplicação de renda fixa (CDB, RDB e outros);Aplicações de Renda Fixa Sicredi;1796,80
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Caderneta de poupança;NUMERÁRIO EM MEU PODER;53,53
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Caderneta de poupança;NUMERÁRIO EM MEU PODER ;12,69
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Caderneta de poupança;NUMERÁRIO EM MEU PODER ;63,92
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER ;190,30
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER ;6933,55
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER ;145,65
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO HONDA;11000,00
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;AUTOMÓVEL TOYOTA;64000,00
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Casa;IMOVEL RESIDENCIAL EM BOITUVA;265000,00
250001931716;SIDNEI BOM;BOITUVA;VEREADOR;REPUBLICANOS;Casa;IMÓVEL RESIDENCIAL EM BOITUVA;84640,86
250001931663;EVELI EDILENO VAZ COLTRE;BOITUVA;VEREADOR;SOLIDARIEDADE;Casa;01 Imovel residencial na cidade de Boituva;280000,00
250001931324;BENEDITO CARLOS MORENO;BOITUVA;VEREADOR;PRD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEÍCULO MB ANO 2008;35000,00
250001931324;BENEDITO CARLOS MORENO;BOITUVA;VEREADOR;PRD;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER ;2,24
250001931324;BENEDITO CARLOS MORENO;BOITUVA;VEREADOR;PRD;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER ;50,45
250001931324;BENEDITO CARLOS MORENO;BOITUVA;VEREADOR;PRD;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER ;90,00
250001931324;BENEDITO CARLOS MORENO;BOITUVA;VEREADOR;PRD;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER ;2,89
250001931324;BENEDITO CARLOS MORENO;BOITUVA;VEREADOR;PRD;Aplicação de renda fixa (CDB, RDB e outros);APLICAÇÃO EM BANCO ;2760,59
250001931324;BENEDITO CARLOS MORENO;BOITUVA;VEREADOR;PRD;Aplicação de renda fixa (CDB, RDB e outros);APLICAÇÃO EM BANCO;6,01
250001931324;BENEDITO CARLOS MORENO;BOITUVA;VEREADOR;PRD;Casa;IMÓVEL RESIDENCIAL EM BOITUVA SP;124000,00
250001931698;FABIOLA RIZZETTO SARTORELLI;BOITUVA;VEREADOR;PODE;Outros fundos;Conta Corrento no Banco Itau;10,00
250001931698;FABIOLA RIZZETTO SARTORELLI;BOITUVA;VEREADOR;PODE;Outros créditos e poupança vinculados;Conta Pouponça no Banco Itau;16,06
250001931698;FABIOLA RIZZETTO SARTORELLI;BOITUVA;VEREADOR;PODE;Terreno;Terreno Urbano, localizado na cidade de Iperó;85000,00
250001931698;FABIOLA RIZZETTO SARTORELLI;BOITUVA;VEREADOR;PODE;Terreno;Terreno Urbano localizado na cidade de Boituva;124409,26
250001931698;FABIOLA RIZZETTO SARTORELLI;BOITUVA;VEREADOR;PODE;Aplicação de renda fixa (CDB, RDB e outros);Aplicação de Renda Fixa banco Itau;5273,15
250001931698;FABIOLA RIZZETTO SARTORELLI;BOITUVA;VEREADOR;PODE;Apartamento;Apartamento Localizado na rua dezesseis de outubro, na cidade de Boituva.;190000,00
250001931698;FABIOLA RIZZETTO SARTORELLI;BOITUVA;VEREADOR;PODE;Apartamento;Apartamento de numero 54 localizado na rua 16 de outubro, na cidade de Boituva;80283,77
250001931668;ISRAEL MENDES DA SILVA;BOITUVA;VEREADOR;SOLIDARIEDADE;Construção;casa em terreno em construção na cidade de Boituva;1000000,00
250001931318;FÃµBIO MARTINS;BOITUVA;VEREADOR;PRD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEÍCULO FORD ANO 2019;30000,00
250001931325;MARLENE APARECIDA VENÃµNCIO PEREIRA;BOITUVA;VEREADOR;PRD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;SIENA 2008-2009;18000,00
250001931665;ANA PAULA MARTIN FERREIRA;BOITUVA;VEREADOR;SOLIDARIEDADE;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Veiculo Uno ano 2012;26000,00
250001931665;ANA PAULA MARTIN FERREIRA;BOITUVA;VEREADOR;SOLIDARIEDADE;Casa;Imovel Residfencial localizado na cidade de Botuva;250000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Outros fundos;FRACAO DE 33% USUFRUTO;3500,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;OUTROS BENS E DIREITOS;FRACAO DE 33% DE UMA CASA;3600,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Terreno;na cidade de boituva;58000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Terreno;na cidade de boituva;29000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Terreno;UM LOTE DE TERRENO;125000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;carro;75000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Casa;casa na cidade de boituva;375000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Casa;imovel cidade de boituva;866000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Casa;na cidade de boituva;408000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Apartamento;na cidade de Boituva;59000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Apartamento;50% na cidade de São Paulo;270000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Apartamento;50% no municipio de Bauneario de Piçarras;272000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Apartamento;50% na cidade de Votorantim;400000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Apartamento;50% na cidade de Sorocaba;517000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Apartamento;cidade de itapoa;192000,00
250001931860;HERNANDO MAURO DIOGENES DE AQUINO;BOITUVA;VEREADOR;PP;Apartamento;50% em construção;244000,00
250001931574;JAQUELINE CRISTINA ANTUNES FOGAÃµA;BOITUVA;VEREADOR;CIDADANIA;Terreno;TERRENO NA CIDADE DE BOITUVA;89000,00
250001931323;THIAGO MOREIRA DE CAMARGO;BOITUVA;VEREADOR;PRD;Outros bens imóveis;1/6 CASA;7109,84
250001931323;THIAGO MOREIRA DE CAMARGO;BOITUVA;VEREADOR;PRD;Outros bens imóveis;1/6 IMOVEL ;10676,16
250001931323;THIAGO MOREIRA DE CAMARGO;BOITUVA;VEREADOR;PRD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;HYNDAI CRETA;96937,94
250001931323;THIAGO MOREIRA DE CAMARGO;BOITUVA;VEREADOR;PRD;Consórcio não contemplado;CONSORCIO;24905,45
250001931323;THIAGO MOREIRA DE CAMARGO;BOITUVA;VEREADOR;PRD;Consórcio não contemplado;CONSORCIO ITAU;1966,31
250001931323;THIAGO MOREIRA DE CAMARGO;BOITUVA;VEREADOR;PRD;Terreno;TERRENO RESIDENCIAL;290000,00
250001931323;THIAGO MOREIRA DE CAMARGO;BOITUVA;VEREADOR;PRD;Aplicação de renda fixa (CDB, RDB e outros);CDB;52366,00
250001931764;ISABELLE CRISTINA CORREA BARRETO;BOITUVA;VEREADOR;PSD;Outros bens imóveis;IMÓVEL RESIDENCIAL EM BOITUVA/SP;81979,78
250001931764;ISABELLE CRISTINA CORREA BARRETO;BOITUVA;VEREADOR;PSD;Caderneta de poupança;NUMERÁRIO EM MEU PODER;9155,94
250001931764;ISABELLE CRISTINA CORREA BARRETO;BOITUVA;VEREADOR;PSD;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;1499,57
250001931764;ISABELLE CRISTINA CORREA BARRETO;BOITUVA;VEREADOR;PSD;Depósito bancário em conta corrente no País;NUMERÁRIO EM MEU PODER;59450,00
250001931764;ISABELLE CRISTINA CORREA BARRETO;BOITUVA;VEREADOR;PSD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;AUTOMÓVEL MARCA VOLKSWAGEN ANO 2009/2010;25998,00
250001931764;ISABELLE CRISTINA CORREA BARRETO;BOITUVA;VEREADOR;PSD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;AUTOMÓVEL MARCA KIA ANO 2009/2010 ;152500,00
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Outros bens imóveis;1/10 PARTE DE IMÓVEL EM BOITUVA/SP;633,33
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Outros bens imóveis; 1/5 PARTE DE IMÓVEL EM BOITUVA/SP;633,33
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;OUTROS BENS E DIREITOS;CAPITAL SOCIAL EMPRESA COMERCIAL EM BOITUVA;15000,00
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;OUTROS BENS E DIREITOS;PARTICIPAÇÃO NO CAPITAL DE COOPERATIVA DE CRÉDITO;359,53
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Caderneta de poupança;NEMERÁRIO EM MEU PODER;4400,00
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Terreno;1/10 PARTE DE LOTE DE TERRENO EM BOITUVA/SP;2000,00
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Terreno;LOTE DE TERRENO EM BOITUVA/SP;14534,29
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Terreno;LOTE DE TERRENO EM BOITUVA/SP;14534,29
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Terreno; 1/5 PARTE DE LOTE DE TERRENO EM BOITUVA/SP;633,33
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEICULO FIAT ANO 2019/2020 ;35662,56
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;VEICULO FORD ANO 2019/2020 ;20000,00
250001931759;ANTONIO JORGE PEREIRA NETO;BOITUVA;VEREADOR;PSD;Apartamento;1/6 DE IMÓVEL EM CALDAS NOVAS/GOIAS;18666,87
250001931859;TERESA APARECIDA CARDOSO ANGELI;BOITUVA;VEREADOR;PP;Ouro, ativo financeiro;chiptomoeda;96,83
250001931859;TERESA APARECIDA CARDOSO ANGELI;BOITUVA;VEREADOR;PP;Caderneta de poupança;numerario em meu poder;64765,54
250001931859;TERESA APARECIDA CARDOSO ANGELI;BOITUVA;VEREADOR;PP;Depósito bancário em conta corrente no País;numerario em meu poder;93,20
250002138884;JOSEZITO PEDRO DE ALCÃµNTARA;BOITUVA;VEREADOR;AVANTE;Linha telefônica;1 Linha Telefonica;1596,13
250002138884;JOSEZITO PEDRO DE ALCÃµNTARA;BOITUVA;VEREADOR;AVANTE;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;Carro Classic Ls, Flex 2010/2011 prata;18000,00
250002138884;JOSEZITO PEDRO DE ALCÃµNTARA;BOITUVA;VEREADOR;AVANTE;Casa;Casa residencial;150000,00
250001931659;ALCIDES DE LIMA JUNIOR;BOITUVA;VEREADOR;SOLIDARIEDADE;Caderneta de poupança;Conta Poupança no Banco  Bradesco de Boituva;10412,62
250002139316;JANAILTON GONÃµALVES DOS SANTOS;BOITUVA;VEREADOR;MDB;Veículo automotor terrestre: caminhão, automóvel, moto, etc.;MOTO CB 500 CC 2021;34000,00
